order_id,item_id,product_id,quantity,list_price,discount,total_price,total_discount,total_price_discounted
1287,1,27,2,999.99,0.2,1999.98,399.996,1599.984
1287,2,62,2,3499.99,0.1,6999.98,699.998,6299.982
1287,3,103,1,551.99,0.1,551.99,55.199,496.791
1287,4,100,2,489.99,0.05,979.98,48.999,930.981
1288,1,73,1,749.99,0.2,749.99,149.998,599.992
1288,2,64,2,489.99,0.2,979.98,195.996,783.984
1288,3,62,2,3499.99,0.1,6999.98,699.998,6299.982
1288,4,17,2,429,0.07,858,60.06,797.94
1289,1,89,1,209.99,0.05,209.99,10.4995,199.4905
1289,2,3,1,999.99,0.1,999.99,99.999,899.991
1290,1,75,2,599.99,0.05,1199.98,59.999,1139.981
1290,2,36,1,832.99,0.05,832.99,41.6495,791.3405
1290,3,92,2,209.99,0.1,419.98,41.998,377.982
1291,1,57,1,1999.99,0.1,1999.99,199.999,1799.991
1291,2,58,2,4999.99,0.05,9999.98,499.999,9499.981
1292,1,70,1,659.99,0.07,659.99,46.1993,613.7907
1293,1,88,2,189.99,0.1,379.98,37.998,341.982
1293,2,74,2,439.99,0.05,879.98,43.999,835.981
1293,3,38,2,549.99,0.07,1099.98,76.9986,1022.9814
1294,1,95,2,299.99,0.05,599.98,29.999,569.981
1294,2,44,1,539.99,0.05,539.99,26.9995,512.9905
1295,1,5,2,1320.99,0.2,2641.98,528.396,2113.584
1295,2,61,1,4999.99,0.2,4999.99,999.998,3999.992
1295,3,52,1,875.99,0.05,875.99,43.7995,832.1905
1296,1,25,2,499.99,0.05,999.98,49.999,949.981
1296,2,90,1,209.99,0.1,209.99,20.999,188.991
1296,3,16,1,599.99,0.05,599.99,29.9995,569.9905
1296,4,2,2,749.99,0.1,1499.98,149.998,1349.982
1297,1,104,2,481.99,0.07,963.98,67.4786,896.5014
1297,2,43,1,5299.99,0.05,5299.99,264.9995,5034.9905
1297,3,51,2,6499.99,0.05,12999.98,649.999,12349.981
1298,1,59,1,2599.99,0.05,2599.99,129.9995,2469.9905
1298,2,110,2,470.99,0.07,941.98,65.9386,876.0414
1299,1,14,2,269.99,0.1,539.98,53.998,485.982
1299,2,101,1,339.99,0.05,339.99,16.9995,322.9905
1299,3,75,1,599.99,0.05,599.99,29.9995,569.9905
1299,4,52,2,875.99,0.2,1751.98,350.396,1401.584
1300,1,101,2,339.99,0.07,679.98,47.5986,632.3814
1300,2,58,2,4999.99,0.05,9999.98,499.999,9499.981
1301,1,45,2,869.99,0.2,1739.98,347.996,1391.984
1301,2,105,2,533.99,0.1,1067.98,106.798,961.182
1301,3,8,1,1799.99,0.2,1799.99,359.998,1439.992
1302,1,38,1,549.99,0.05,549.99,27.4995,522.4905
1302,2,20,2,599.99,0.1,1199.98,119.998,1079.982
1302,3,56,2,5499.99,0.07,10999.98,769.9986,10229.9814
1303,1,96,1,349.99,0.1,349.99,34.999,314.991
1303,2,63,2,3499.99,0.2,6999.98,1399.996,5599.984
1303,3,108,1,449.99,0.1,449.99,44.999,404.991
1303,4,73,1,749.99,0.1,749.99,74.999,674.991
1303,5,24,2,549.99,0.1,1099.98,109.998,989.982
1304,1,80,1,761.99,0.05,761.99,38.0995,723.8905
1304,2,99,2,299.99,0.05,599.98,29.999,569.981
1304,3,102,1,489.99,0.2,489.99,97.998,391.992
1304,4,17,1,429,0.05,429,21.45,407.55
1305,1,85,1,329.99,0.2,329.99,65.998,263.992
1305,2,9,1,2999.99,0.07,2999.99,209.9993,2789.9907
1305,3,11,1,1680.99,0.05,1680.99,84.0495,1596.9405
1305,4,91,2,349.99,0.05,699.98,34.999,664.981
1306,1,103,2,551.99,0.05,1103.98,55.199,1048.781
1306,2,81,2,1099.99,0.07,2199.98,153.9986,2045.9814
1306,3,45,1,869.99,0.2,869.99,173.998,695.992
1306,4,42,1,2299.99,0.2,2299.99,459.998,1839.992
1306,5,9,2,2999.99,0.07,5999.98,419.9986,5579.9814
1307,1,96,2,349.99,0.07,699.98,48.9986,650.9814
1307,2,53,2,749.99,0.2,1499.98,299.996,1199.984
1307,3,69,2,416.99,0.2,833.98,166.796,667.184
1308,1,54,1,3199.99,0.05,3199.99,159.9995,3039.9905
1308,2,69,1,416.99,0.2,416.99,83.398,333.592
1308,3,14,2,269.99,0.07,539.98,37.7986,502.1814
1308,4,56,1,5499.99,0.2,5499.99,1099.998,4399.992
1308,5,32,1,469.99,0.07,469.99,32.8993,437.0907
1309,1,65,1,346.99,0.05,346.99,17.3495,329.6405
1309,2,87,2,189.99,0.2,379.98,75.996,303.984
1310,1,59,1,2599.99,0.2,2599.99,519.998,2079.992
1310,2,77,2,799.99,0.2,1599.98,319.996,1279.984
1310,3,11,2,1680.99,0.1,3361.98,336.198,3025.782
1310,4,54,1,3199.99,0.2,3199.99,639.998,2559.992
1311,1,69,1,416.99,0.1,416.99,41.699,375.291
1311,2,45,2,869.99,0.07,1739.98,121.7986,1618.1814
1311,3,27,2,999.99,0.1,1999.98,199.998,1799.982
1311,4,42,1,2299.99,0.1,2299.99,229.999,2069.991
1312,1,67,2,250.99,0.05,501.98,25.099,476.881
1312,2,14,1,269.99,0.2,269.99,53.998,215.992
1312,3,20,1,599.99,0.07,599.99,41.9993,557.9907
1313,1,75,1,599.99,0.2,599.99,119.998,479.992
1313,2,33,1,469.99,0.2,469.99,93.998,375.992
1313,3,69,1,416.99,0.07,416.99,29.1893,387.8007
1314,1,52,1,875.99,0.07,875.99,61.3193,814.6707
1314,2,72,2,619.99,0.05,1239.98,61.999,1177.981
1314,3,94,1,249.99,0.1,249.99,24.999,224.991
1315,1,104,2,481.99,0.07,963.98,67.4786,896.5014
1315,2,41,1,1469.99,0.05,1469.99,73.4995,1396.4905
1315,3,24,1,549.99,0.1,549.99,54.999,494.991
1315,4,26,1,599.99,0.07,599.99,41.9993,557.9907
1315,5,16,2,599.99,0.2,1199.98,239.996,959.984
1316,1,76,2,299.99,0.1,599.98,59.998,539.982
1316,2,90,1,209.99,0.1,209.99,20.999,188.991
1317,1,82,1,659.99,0.1,659.99,65.999,593.991
1318,1,82,2,659.99,0.2,1319.98,263.996,1055.984
1318,2,62,2,3499.99,0.2,6999.98,1399.996,5599.984
1318,3,111,1,470.99,0.2,470.99,94.198,376.792
1318,4,92,1,209.99,0.07,209.99,14.6993,195.2907
1319,1,75,1,599.99,0.07,599.99,41.9993,557.9907
1319,2,91,1,349.99,0.2,349.99,69.998,279.992
1320,1,104,1,481.99,0.1,481.99,48.199,433.791
1320,2,93,1,209.99,0.05,209.99,10.4995,199.4905
1320,3,99,2,299.99,0.2,599.98,119.996,479.984
1321,1,34,1,469.99,0.1,469.99,46.999,422.991
1321,2,107,1,416.99,0.1,416.99,41.699,375.291
1321,3,11,2,1680.99,0.1,3361.98,336.198,3025.782
1322,1,28,2,2499.99,0.05,4999.98,249.999,4749.981
1322,2,104,2,481.99,0.05,963.98,48.199,915.781
1323,1,27,2,999.99,0.07,1999.98,139.9986,1859.9814
1323,2,20,1,599.99,0.05,599.99,29.9995,569.9905
1323,3,70,1,659.99,0.05,659.99,32.9995,626.9905
1324,1,66,1,250.99,0.1,250.99,25.099,225.891
1324,2,120,2,2499.99,0.2,4999.98,999.996,3999.984
1324,3,235,1,899.99,0.1,899.99,89.999,809.991
1324,4,3,1,999.99,0.2,999.99,199.998,799.992
1325,1,139,1,2999.99,0.05,2999.99,149.9995,2849.9905
1325,2,257,1,899.99,0.05,899.99,44.9995,854.9905
1325,3,209,1,2999.99,0.1,2999.99,299.999,2699.991
1325,4,28,1,2499.99,0.07,2499.99,174.9993,2324.9907
1326,1,190,2,2799.99,0.07,5599.98,391.9986,5207.9814
1326,2,269,2,199.99,0.07,399.98,27.9986,371.9814
1327,1,151,2,1549.99,0.07,3099.98,216.9986,2882.9814
1327,2,235,2,899.99,0.1,1799.98,179.998,1619.982
1327,3,48,2,1499.99,0.1,2999.98,299.998,2699.982
1327,4,180,1,919.99,0.2,919.99,183.998,735.992
1328,1,241,1,749.99,0.07,749.99,52.4993,697.4907
1328,2,129,2,919.99,0.1,1839.98,183.998,1655.982
1328,3,228,1,319.99,0.07,319.99,22.3993,297.5907
1328,4,311,1,749.99,0.1,749.99,74.999,674.991
1328,5,247,1,599.99,0.1,599.99,59.999,539.991
1329,1,143,1,1099.99,0.07,1099.99,76.9993,1022.9907
1329,2,107,1,416.99,0.05,416.99,20.8495,396.1405
1329,3,55,1,2699.99,0.07,2699.99,188.9993,2510.9907
1329,4,283,2,319.99,0.2,639.98,127.996,511.984
1329,5,13,1,269.99,0.1,269.99,26.999,242.991
1330,1,232,1,479.99,0.2,479.99,95.998,383.992
1330,2,243,2,679.99,0.05,1359.98,67.999,1291.981
1330,3,230,2,429.99,0.2,859.98,171.996,687.984
1330,4,102,2,489.99,0.05,979.98,48.999,930.981
1330,5,282,1,279.99,0.1,279.99,27.999,251.991
1331,1,253,1,2599.99,0.05,2599.99,129.9995,2469.9905
1331,2,290,1,369.99,0.05,369.99,18.4995,351.4905
1331,3,145,2,1799.99,0.1,3599.98,359.998,3239.982
1331,4,300,1,799.99,0.2,799.99,159.998,639.992
1332,1,296,1,369.99,0.2,369.99,73.998,295.992
1332,2,93,2,209.99,0.05,419.98,20.999,398.981
1332,3,179,2,919.99,0.07,1839.98,128.7986,1711.1814
1332,4,298,1,279.99,0.1,279.99,27.999,251.991
1333,1,205,2,4999.99,0.05,9999.98,499.999,9499.981
1333,2,304,2,679.99,0.1,1359.98,135.998,1223.982
1333,3,99,2,299.99,0.1,599.98,59.998,539.982
1333,4,12,1,549.99,0.05,549.99,27.4995,522.4905
1333,5,78,1,647.99,0.1,647.99,64.799,583.191
1334,1,203,2,4999.99,0.05,9999.98,499.999,9499.981
1334,2,160,2,4499.99,0.07,8999.98,629.9986,8369.9814
1334,3,84,2,109.99,0.1,219.98,21.998,197.982
1334,4,13,1,269.99,0.05,269.99,13.4995,256.4905
1334,5,42,1,2299.99,0.05,2299.99,114.9995,2184.9905
1335,1,138,2,2249.99,0.05,4499.98,224.999,4274.981
1336,1,29,2,999.99,0.2,1999.98,399.996,1599.984
1336,2,157,1,6499.99,0.05,6499.99,324.9995,6174.9905
1336,3,21,2,269.99,0.07,539.98,37.7986,502.1814
1336,4,207,1,3999.99,0.1,3999.99,399.999,3599.991
1336,5,185,1,2799.99,0.1,2799.99,279.999,2519.991
1337,1,153,1,4999.99,0.1,4999.99,499.999,4499.991
1338,1,169,2,6499.99,0.07,12999.98,909.9986,12089.9814
1339,1,175,1,3199.99,0.07,3199.99,223.9993,2975.9907
1340,1,253,1,2599.99,0.2,2599.99,519.998,2079.992
1340,2,92,2,209.99,0.2,419.98,83.996,335.984
1340,3,237,2,849.99,0.05,1699.98,84.999,1614.981
1341,1,215,2,749.99,0.07,1499.98,104.9986,1394.9814
1341,2,56,2,5499.99,0.2,10999.98,2199.996,8799.984
1341,3,234,2,899.99,0.05,1799.98,89.999,1709.981
1341,4,66,2,250.99,0.05,501.98,25.099,476.881
1342,1,60,1,1559.99,0.05,1559.99,77.9995,1481.9905
1342,2,270,1,209.99,0.05,209.99,10.4995,199.4905
1343,1,244,1,559.99,0.05,559.99,27.9995,531.9905
1343,2,99,1,299.99,0.05,299.99,14.9995,284.9905
1343,3,184,2,3499.99,0.2,6999.98,1399.996,5599.984
1343,4,65,2,346.99,0.2,693.98,138.796,555.184
1343,5,206,1,3299.99,0.1,3299.99,329.999,2969.991
1344,1,77,2,799.99,0.07,1599.98,111.9986,1487.9814
1344,2,103,2,551.99,0.2,1103.98,220.796,883.184
1344,3,3,1,999.99,0.07,999.99,69.9993,929.9907
1344,4,61,1,4999.99,0.07,4999.99,349.9993,4649.9907
1345,1,40,2,4999.99,0.2,9999.98,1999.996,7999.984
1345,2,172,2,3199.99,0.05,6399.98,319.999,6079.981
1345,3,164,2,1549,0.2,3098,619.6,2478.4
1345,4,2,2,749.99,0.2,1499.98,299.996,1199.984
1346,1,134,2,1499.99,0.05,2999.98,149.999,2849.981
1346,2,150,1,4499.99,0.05,4499.99,224.9995,4274.9905
1346,3,18,2,449,0.05,898,44.9,853.1
1346,4,249,1,749.99,0.1,749.99,74.999,674.991
1346,5,263,2,89.99,0.2,179.98,35.996,143.984
1347,1,43,2,5299.99,0.07,10599.98,741.9986,9857.9814
1347,2,53,1,749.99,0.05,749.99,37.4995,712.4905
1348,1,203,1,4999.99,0.05,4999.99,249.9995,4749.9905
1348,2,148,1,5499.99,0.05,5499.99,274.9995,5224.9905
1348,3,58,2,4999.99,0.1,9999.98,999.998,8999.982
1348,4,147,1,1799.99,0.07,1799.99,125.9993,1673.9907
1349,1,138,2,2249.99,0.05,4499.98,224.999,4274.981
1349,2,205,2,4999.99,0.07,9999.98,699.9986,9299.9814
1349,3,168,2,1549,0.2,3098,619.6,2478.4
1349,4,184,1,3499.99,0.2,3499.99,699.998,2799.992
1350,1,305,1,749.99,0.1,749.99,74.999,674.991
1350,2,250,1,2599.99,0.07,2599.99,181.9993,2417.9907
1350,3,253,1,2599.99,0.07,2599.99,181.9993,2417.9907
1350,4,159,1,2299.99,0.05,2299.99,114.9995,2184.9905
1350,5,13,2,269.99,0.2,539.98,107.996,431.984
1351,1,297,2,279.99,0.2,559.98,111.996,447.984
1351,2,133,1,1499.99,0.1,1499.99,149.999,1349.991
1352,1,136,1,1799.99,0.2,1799.99,359.998,1439.992
1352,2,52,2,875.99,0.1,1751.98,175.198,1576.782
1352,3,282,2,279.99,0.1,559.98,55.998,503.982
1352,4,86,2,149.99,0.2,299.98,59.996,239.984
1352,5,100,1,489.99,0.05,489.99,24.4995,465.4905
1353,1,107,2,416.99,0.05,833.98,41.699,792.281
1353,2,233,1,639.99,0.07,639.99,44.7993,595.1907
1353,3,300,1,799.99,0.2,799.99,159.998,639.992
1353,4,86,2,149.99,0.05,299.98,14.999,284.981
1354,1,166,2,749.99,0.07,1499.98,104.9986,1394.9814
1355,1,297,1,279.99,0.1,279.99,27.999,251.991
1355,2,253,1,2599.99,0.07,2599.99,181.9993,2417.9907
1355,3,149,1,7499.99,0.2,7499.99,1499.998,5999.992
1355,4,313,2,449.99,0.1,899.98,89.998,809.982
1356,1,192,1,2599.99,0.05,2599.99,129.9995,2469.9905
1356,2,199,2,2999.99,0.1,5999.98,599.998,5399.982
1356,3,276,2,319.99,0.1,639.98,63.998,575.982
1357,1,145,2,1799.99,0.2,3599.98,719.996,2879.984
1357,2,60,1,1559.99,0.2,1559.99,311.998,1247.992
1357,3,130,1,919.99,0.2,919.99,183.998,735.992
1358,1,257,2,899.99,0.2,1799.98,359.996,1439.984
1359,1,282,1,279.99,0.05,279.99,13.9995,265.9905
1359,2,82,1,659.99,0.05,659.99,32.9995,626.9905
1360,1,31,1,1632.99,0.05,1632.99,81.6495,1551.3405
1361,1,307,2,749.99,0.07,1499.98,104.9986,1394.9814
1361,2,153,1,4999.99,0.05,4999.99,249.9995,4749.9905
1361,3,163,2,1349,0.2,2698,539.6,2158.4
1362,1,27,2,999.99,0.2,1999.98,399.996,1599.984
1362,2,204,2,3599.99,0.07,7199.98,503.9986,6695.9814
1362,3,4,2,2899.99,0.2,5799.98,1159.996,4639.984
1363,1,66,2,250.99,0.1,501.98,50.198,451.782
1364,1,78,1,647.99,0.07,647.99,45.3593,602.6307
1364,2,155,2,11999.99,0.1,23999.98,2399.998,21599.982
1364,3,152,1,2499.99,0.1,2499.99,249.999,2249.991
1364,4,110,1,470.99,0.07,470.99,32.9693,438.0207
1365,1,144,1,1549.99,0.07,1549.99,108.4993,1441.4907
1365,2,58,1,4999.99,0.07,4999.99,349.9993,4649.9907
1365,3,236,1,749.99,0.05,749.99,37.4995,712.4905
1366,1,115,1,3199.99,0.1,3199.99,319.999,2879.991
1366,2,128,2,1899,0.2,3798,759.6,3038.4
1366,3,200,1,3499.99,0.07,3499.99,244.9993,3254.9907
1367,1,132,1,1499.99,0.1,1499.99,149.999,1349.991
1367,2,131,2,2599,0.2,5198,1039.6,4158.4
1367,3,124,1,1499,0.07,1499,104.93,1394.07
1367,4,24,2,549.99,0.05,1099.98,54.999,1044.981
1368,1,66,1,250.99,0.1,250.99,25.099,225.891
1368,2,113,2,489.99,0.07,979.98,68.5986,911.3814
1368,3,186,1,4499.99,0.2,4499.99,899.998,3599.992
1369,1,213,2,269.99,0.05,539.98,26.999,512.981
1370,1,7,1,3999.99,0.07,3999.99,279.9993,3719.9907
1370,2,89,2,209.99,0.1,419.98,41.998,377.982
1370,3,208,2,1799.99,0.2,3599.98,719.996,2879.984
1370,4,134,1,1499.99,0.1,1499.99,149.999,1349.991
1371,1,223,2,529.99,0.07,1059.98,74.1986,985.7814
1371,2,8,2,1799.99,0.2,3599.98,719.996,2879.984
1372,1,307,1,749.99,0.07,749.99,52.4993,697.4907
1372,2,283,2,319.99,0.2,639.98,127.996,511.984
1373,1,63,1,3499.99,0.1,3499.99,349.999,3149.991
1374,1,181,2,2199.99,0.05,4399.98,219.999,4179.981
1374,2,130,2,919.99,0.07,1839.98,128.7986,1711.1814
1375,1,147,2,1799.99,0.05,3599.98,179.999,3419.981
1375,2,182,1,2499.99,0.2,2499.99,499.998,1999.992
1376,1,5,1,1320.99,0.07,1320.99,92.4693,1228.5207
1377,1,153,2,4999.99,0.05,9999.98,499.999,9499.981
1377,2,130,1,919.99,0.05,919.99,45.9995,873.9905
1377,3,48,1,1499.99,0.07,1499.99,104.9993,1394.9907
1377,4,188,2,3499.99,0.07,6999.98,489.9986,6509.9814
1378,1,96,2,349.99,0.07,699.98,48.9986,650.9814
1378,2,142,2,3199.99,0.07,6399.98,447.9986,5951.9814
1378,3,2,2,749.99,0.2,1499.98,299.996,1199.984
1378,4,110,1,470.99,0.07,470.99,32.9693,438.0207
1378,5,129,2,919.99,0.2,1839.98,367.996,1471.984
1379,1,15,1,529.99,0.1,529.99,52.999,476.991
1379,2,118,1,999.99,0.1,999.99,99.999,899.991
1379,3,263,2,89.99,0.1,179.98,17.998,161.982
1380,1,255,2,899.99,0.1,1799.98,179.998,1619.982
1380,2,229,2,429.99,0.07,859.98,60.1986,799.7814
1381,1,274,2,229.99,0.2,459.98,91.996,367.984
1381,2,214,2,899.99,0.1,1799.98,179.998,1619.982
1382,1,232,1,479.99,0.2,479.99,95.998,383.992
1382,2,81,2,1099.99,0.05,2199.98,109.999,2089.981
1382,3,225,1,959.99,0.1,959.99,95.999,863.991
1382,4,135,1,1499.99,0.07,1499.99,104.9993,1394.9907
1382,5,238,1,749.99,0.2,749.99,149.998,599.992
1383,1,188,2,3499.99,0.2,6999.98,1399.996,5599.984
1383,2,65,2,346.99,0.05,693.98,34.699,659.281
1384,1,32,1,469.99,0.07,469.99,32.8993,437.0907
1384,2,142,2,3199.99,0.1,6399.98,639.998,5759.982
1384,3,89,1,209.99,0.1,209.99,20.999,188.991
1384,4,97,1,349.99,0.05,349.99,17.4995,332.4905
1385,1,24,2,549.99,0.05,1099.98,54.999,1044.981
1385,2,145,1,1799.99,0.07,1799.99,125.9993,1673.9907
1385,3,39,2,1499.99,0.1,2999.98,299.998,2699.982
1385,4,135,1,1499.99,0.05,1499.99,74.9995,1424.9905
1386,1,292,1,369.99,0.2,369.99,73.998,295.992
1386,2,262,1,249.99,0.1,249.99,24.999,224.991
1386,3,306,1,899.99,0.1,899.99,89.999,809.991
1386,4,150,1,4499.99,0.07,4499.99,314.9993,4184.9907
1387,1,106,1,449.99,0.1,449.99,44.999,404.991
1388,1,251,1,2999.99,0.1,2999.99,299.999,2699.991
1389,1,85,2,329.99,0.1,659.98,65.998,593.982
1389,2,171,2,3199.99,0.05,6399.98,319.999,6079.981
1389,3,227,1,319.99,0.07,319.99,22.3993,297.5907
1390,1,41,2,1469.99,0.05,2939.98,146.999,2792.981
1390,2,27,2,999.99,0.05,1999.98,99.999,1899.981
1390,3,306,1,899.99,0.1,899.99,89.999,809.991
1390,4,104,1,481.99,0.05,481.99,24.0995,457.8905
1390,5,147,2,1799.99,0.1,3599.98,359.998,3239.982
1391,1,223,2,529.99,0.07,1059.98,74.1986,985.7814
1391,2,295,2,319.99,0.2,639.98,127.996,511.984
1391,3,277,1,369.99,0.2,369.99,73.998,295.992
1392,1,87,2,189.99,0.2,379.98,75.996,303.984
1392,2,240,2,899.99,0.05,1799.98,89.999,1709.981
1393,1,92,1,209.99,0.07,209.99,14.6993,195.2907
1393,2,82,1,659.99,0.07,659.99,46.1993,613.7907
1393,3,47,2,5299.99,0.05,10599.98,529.999,10069.981
1393,4,268,2,159.99,0.05,319.98,15.999,303.981
1394,1,165,2,2499.99,0.05,4999.98,249.999,4749.981
1395,1,204,1,3599.99,0.2,3599.99,719.998,2879.992
1395,2,48,2,1499.99,0.1,2999.98,299.998,2699.982
1395,3,180,2,919.99,0.2,1839.98,367.996,1471.984
1395,4,226,1,679.99,0.1,679.99,67.999,611.991
1396,1,57,1,1999.99,0.05,1999.99,99.9995,1899.9905
1396,2,181,1,2199.99,0.2,2199.99,439.998,1759.992
1397,1,127,2,469.99,0.1,939.98,93.998,845.982
1397,2,139,1,2999.99,0.07,2999.99,209.9993,2789.9907
1397,3,7,1,3999.99,0.05,3999.99,199.9995,3799.9905
1397,4,249,1,749.99,0.05,749.99,37.4995,712.4905
1397,5,78,2,647.99,0.1,1295.98,129.598,1166.382
1398,1,69,2,416.99,0.05,833.98,41.699,792.281
1398,2,53,1,749.99,0.2,749.99,149.998,599.992
1399,1,210,2,1549,0.2,3098,619.6,2478.4
1399,2,224,1,479.99,0.05,479.99,23.9995,455.9905
1399,3,127,2,469.99,0.07,939.98,65.7986,874.1814
1399,4,28,1,2499.99,0.05,2499.99,124.9995,2374.9905
1400,1,24,2,549.99,0.2,1099.98,219.996,879.984
1400,2,217,2,909.99,0.2,1819.98,363.996,1455.984
1400,3,275,1,229.99,0.1,229.99,22.999,206.991
1400,4,90,1,209.99,0.07,209.99,14.6993,195.2907
1401,1,112,1,379.99,0.07,379.99,26.5993,353.3907
1401,2,230,1,429.99,0.05,429.99,21.4995,408.4905
1401,3,254,2,749.99,0.2,1499.98,299.996,1199.984
1402,1,189,2,2799.99,0.2,5599.98,1119.996,4479.984
1402,2,28,2,2499.99,0.05,4999.98,249.999,4749.981
1402,3,203,1,4999.99,0.05,4999.99,249.9995,4749.9905
1402,4,273,1,289.99,0.07,289.99,20.2993,269.6907
1403,1,93,2,209.99,0.1,419.98,41.998,377.982
1404,1,112,2,379.99,0.05,759.98,37.999,721.981
1404,2,220,1,269.99,0.1,269.99,26.999,242.991
1404,3,193,2,2799.99,0.2,5599.98,1119.996,4479.984
1405,1,162,2,2999.99,0.1,5999.98,599.998,5399.982
1406,1,230,2,429.99,0.05,859.98,42.999,816.981
1406,2,113,1,489.99,0.1,489.99,48.999,440.991
1407,1,300,1,799.99,0.05,799.99,39.9995,759.9905
1407,2,36,2,832.99,0.1,1665.98,166.598,1499.382
1407,3,266,1,399.99,0.1,399.99,39.999,359.991
1407,4,35,1,832.99,0.2,832.99,166.598,666.392
1408,1,23,2,299.99,0.2,599.98,119.996,479.984
1408,2,166,1,749.99,0.2,749.99,149.998,599.992
1408,3,114,1,579.99,0.07,579.99,40.5993,539.3907
1408,4,137,2,2599,0.2,5198,1039.6,4158.4
1409,1,301,2,899.99,0.07,1799.98,125.9986,1673.9814
1409,2,170,1,1299.99,0.07,1299.99,90.9993,1208.9907
1409,3,171,2,3199.99,0.05,6399.98,319.999,6079.981
1409,4,265,1,289.99,0.05,289.99,14.4995,275.4905
1409,5,222,1,269.99,0.1,269.99,26.999,242.991
1410,1,205,2,4999.99,0.1,9999.98,999.998,8999.982
1410,2,203,2,4999.99,0.2,9999.98,1999.996,7999.984
1410,3,304,1,679.99,0.1,679.99,67.999,611.991
1411,1,9,1,2999.99,0.1,2999.99,299.999,2699.991
1411,2,308,2,749.99,0.2,1499.98,299.996,1199.984
1412,1,180,2,919.99,0.07,1839.98,128.7986,1711.1814
1412,2,43,1,5299.99,0.1,5299.99,529.999,4769.991
1412,3,109,2,416.99,0.07,833.98,58.3786,775.6014
1413,1,297,2,279.99,0.05,559.98,27.999,531.981
1414,1,162,2,2999.99,0.1,5999.98,599.998,5399.982
1414,2,292,2,369.99,0.05,739.98,36.999,702.981
1415,1,31,2,1632.99,0.07,3265.98,228.6186,3037.3614
1415,2,17,1,429,0.05,429,21.45,407.55
1415,3,264,2,249.99,0.1,499.98,49.998,449.982
1415,4,245,1,659.99,0.05,659.99,32.9995,626.9905
1416,1,194,1,3499.99,0.2,3499.99,699.998,2799.992
1416,2,242,2,699.99,0.1,1399.98,139.998,1259.982
1416,3,92,2,209.99,0.05,419.98,20.999,398.981
1417,1,219,2,639.99,0.2,1279.98,255.996,1023.984
1418,1,120,2,2499.99,0.2,4999.98,999.996,3999.984
1418,2,243,2,679.99,0.05,1359.98,67.999,1291.981
1419,1,124,1,1499,0.07,1499,104.93,1394.07
1419,2,235,2,899.99,0.2,1799.98,359.996,1439.984
1419,3,234,1,899.99,0.1,899.99,89.999,809.991
1420,1,197,1,2299.99,0.2,2299.99,459.998,1839.992
1420,2,194,2,3499.99,0.1,6999.98,699.998,6299.982
1420,3,128,1,1899,0.1,1899,189.9,1709.1
1421,1,298,2,279.99,0.05,559.98,27.999,531.981
1422,1,80,2,761.99,0.07,1523.98,106.6786,1417.3014
1422,2,180,2,919.99,0.2,1839.98,367.996,1471.984
1422,3,243,1,679.99,0.05,679.99,33.9995,645.9905
1423,1,249,1,749.99,0.2,749.99,149.998,599.992
1423,2,71,1,416.99,0.1,416.99,41.699,375.291
1423,3,302,1,449.99,0.2,449.99,89.998,359.992
1423,4,113,2,489.99,0.2,979.98,195.996,783.984
1424,1,140,2,4999.99,0.2,9999.98,1999.996,7999.984
1425,1,227,2,319.99,0.05,639.98,31.999,607.981
1425,2,263,1,89.99,0.07,89.99,6.2993,83.6907
1425,3,93,1,209.99,0.07,209.99,14.6993,195.2907
1425,4,54,2,3199.99,0.05,6399.98,319.999,6079.981
1425,5,145,2,1799.99,0.07,3599.98,251.9986,3347.9814
1426,1,215,1,749.99,0.07,749.99,52.4993,697.4907
1426,2,20,2,599.99,0.05,1199.98,59.999,1139.981
1426,3,281,1,319.99,0.07,319.99,22.3993,297.5907
1427,1,230,2,429.99,0.07,859.98,60.1986,799.7814
1427,2,139,1,2999.99,0.05,2999.99,149.9995,2849.9905
1427,3,164,2,1549,0.07,3098,216.86,2881.14
1428,1,216,2,899.99,0.2,1799.98,359.996,1439.984
1428,2,126,1,469.99,0.07,469.99,32.8993,437.0907
1428,3,187,2,2799.99,0.07,5599.98,391.9986,5207.9814
1428,4,28,1,2499.99,0.1,2499.99,249.999,2249.991
1428,5,194,2,3499.99,0.2,6999.98,1399.996,5599.984
1429,1,70,2,659.99,0.2,1319.98,263.996,1055.984
1430,1,221,1,319.99,0.05,319.99,15.9995,303.9905
1430,2,281,1,319.99,0.07,319.99,22.3993,297.5907
1431,1,207,1,3999.99,0.1,3999.99,399.999,3599.991
1431,2,53,1,749.99,0.07,749.99,52.4993,697.4907
1431,3,252,1,2999.99,0.2,2999.99,599.998,2399.992
1431,4,254,1,749.99,0.07,749.99,52.4993,697.4907
1432,1,161,1,1899,0.2,1899,379.8,1519.2
1433,1,264,1,249.99,0.07,249.99,17.4993,232.4907
1434,1,229,2,429.99,0.2,859.98,171.996,687.984
1434,2,198,1,2999.99,0.1,2999.99,299.999,2699.991
1434,3,286,2,279.99,0.1,559.98,55.998,503.982
1434,4,61,2,4999.99,0.07,9999.98,699.9986,9299.9814
1435,1,141,2,1599.99,0.07,3199.98,223.9986,2975.9814
1435,2,29,1,999.99,0.2,999.99,199.998,799.992
1435,3,60,1,1559.99,0.1,1559.99,155.999,1403.991
1435,4,260,1,799.99,0.07,799.99,55.9993,743.9907
